,baseMean,log2FoldChange,lfcSE,pvalue,padj
101258903,36.95680127,-2.066719212,0.719122461,0.000668481,0.007024695
101259317,31.43698523,-1.059098165,0.352896038,0.000673165,0.007062431
101261100,39.6443486,-1.051775385,0.349960534,0.000682427,0.007147896
101253323,33.0313414,-1.002731816,0.33243756,0.000689532,0.007214491
101244241,24.72293498,-1.338968533,0.460105333,0.000690732,0.007223125
101259035,76.40832293,-1.154637261,0.387643764,0.000692944,0.007240233
101259803,9.459389873,-2.099525763,0.746755834,0.000709544,0.007383848
104795595,10.417253,-1.367091051,0.479031464,0.000711948,0.007403619
101266267,5.326437969,-1.115793252,0.392990025,0.000714694,0.007425437
101253569,2.175167508,-1.644632421,0.626167117,0.000730029,0.007572526
101245574,95.4593834,-1.467246622,0.507588965,0.000733795,0.007603425
101263570,11.33698978,-1.016879551,0.346110583,0.000734747,0.007608053
101249885,59.01720889,-1.221094827,0.415732712,0.00073563,0.007610184
101265427,1.461926516,-2.277224672,0.879677537,0.000742991,0.007673992
101243922,202.0131762,-1.462319624,0.506219535,0.000748042,0.007722031
101254383,4.397183778,-1.207302242,0.435037804,0.000751005,0.007736075
101259369,1.239792573,-2.558795601,0.989810816,0.000758114,0.007805137
101264465,22.29889096,-1.109017241,0.37801865,0.000763859,0.007847547
101268556,5.556993452,-2.008324671,0.731669999,0.000764756,0.007852581
3950461,1.954500742,-2.126547425,0.812555493,0.000766156,0.007862778
109119991,2.573693346,-2.032508471,0.766981909,0.000773969,0.007930309
101261082,7.901257209,-1.008486403,0.34879783,0.000777745,0.007958789
101258277,1.293027813,-2.217123045,0.87074317,0.000777986,0.007958789
101252623,25.30471124,-1.932709874,0.68675041,0.000783881,0.008014849
101260911,4.77161441,-2.015778572,0.740894219,0.000787842,0.008046825
101266871,18.46901363,-1.126416442,0.387303057,0.000793106,0.008083486
101266779,1.728003386,-1.706177215,0.668477041,0.000806146,0.008203392
101267366,6.243343726,-1.610249286,0.586518152,0.000807717,0.008215048
101257474,2.013818538,-1.674780583,0.650129991,0.000814462,0.008274937
101263008,17.59680803,-1.498373978,0.531756849,0.000815506,0.008281179
101258971,18.88764416,-2.114104308,0.756674847,0.000816902,0.008283043
101250854,2.222509591,-1.589943115,0.613070118,0.000823181,0.008337191
101267614,3.70258061,-1.49895373,0.558653823,0.000826407,0.008365477
101246692,4.735494736,-1.427773623,0.525003429,0.000828312,0.008380368
