GeneID,GSM7413358,GSM7413359,GSM7413360,GSM7413361,GSM7413362,GSM7413363,GSM7413364,GSM7413365,GSM7413366,GSM7413367,GSM7413368,GSM7413369,GSM7413370,GSM7413371,GSM7413372,GSM7413373,GSM7413374,GSM7413375
101256151,3.009379217,7.937665452,17.68319238,37.81009816,40.31235079,35.14560185,34.17510772,40.07675168,21.12149876,25.81394887,8.865236401,13.83884592,14.0919094,17.88106739,32.71965437,30.70877269,49.61351931,47.27773513
104646777,9.028137652,43.65715999,16.7007928,65.67017049,18.68133329,15.62026749,3.015450681,9.017269128,3.017356966,19.85688374,21.67057787,75.12516356,15.09847436,33.77534952,98.15896311,5.943633424,31.75265236,3.017727774
101264931,36.11255061,34.72728635,34.38398518,32.83508524,32.44652624,28.31173482,30.15450681,33.06332014,31.17935531,22.8354163,21.67057787,22.73524687,16.10503932,17.88106739,24.78761695,17.83090027,17.86086695,20.11818516
101247432,23.07190733,24.80520454,20.63039111,30.84508008,29.49684204,29.28800154,26.1339059,25.0479698,25.14464138,29.78532561,30.53581427,31.63164781,26.17068889,29.80177898,25.77912162,29.71816712,24.80675965,20.11818516
100316882,52.1625731,25.79741272,33.40158561,11.940031,11.79873682,18.54906764,22.113305,16.03070067,24.13885573,19.85688374,25.61068294,23.72373586,49.32168292,42.71588321,44.6177105,37.64301168,23.81448927,48.28364438
101245548,9.028137652,12.89870636,12.7711945,44.77511624,46.21171919,55.64720293,43.22145976,47.09018322,39.22564056,16.87835118,17.7304728,17.7928019,14.0919094,12.91410423,12.88956081,23.77453369,19.84540772,12.0709111
101254695,20.06252811,26.7896209,36.34878434,33.83008783,31.46329817,33.19306841,27.13905613,32.06140134,27.15621269,31.77101399,18.71549907,18.78129089,24.15755898,22.84803055,19.83009356,15.84968913,17.86086695,17.10045739
101264364,16.05002249,22.82078818,22.59519026,34.82509041,37.36266658,37.09813529,24.12360545,26.04988859,25.14464138,24.82110468,29.550788,39.53955977,19.12473419,16.88767476,14.87257017,25.75574484,19.84540772,17.10045739
101256860,25.07816014,35.71949454,19.64799153,23.880062,20.64778943,24.40666795,22.113305,24.04605101,23.13307007,19.85688374,29.550788,18.78129089,27.17725385,24.83481582,29.74514034,32.68998383,50.6057897,37.21864255
101251341,24.07503374,25.79741272,29.4719873,31.84008266,37.36266658,29.28800154,22.113305,26.04988859,23.13307007,34.74954655,31.52084054,33.6086258,19.12473419,24.83481582,25.77912162,24.76513927,29.76811159,20.11818516
