GeneID,GSM4618825,GSM4618826,GSM4618827,GSM4618828,GSM4618829,GSM4618830
Solyc12g006320.3.1,4446,4867,2560,2225,1042,2054
Solyc03g112460.3.1,458,744,477,370,466,527
Solyc11g006550.3.1,650,898,766,1125,580,942
Solyc06g059740.4.1,4,4,4,14,6,14
Solyc03g117240.1.1,0,0,0,0,0,0
Solyc03g121840.3.1,482,636,488,596,375,504
Solyc05g014843.1.1,0,0,0,0,0,0
Solyc09g059100.2.1,0,0,0,0,0,0
Solyc05g012920.3.1,68,120,54,71,39,52
Solyc06g073190.3.1,3053,3583,5612,4721,4807,5633
Solyc04g074140.4.1,445,472,459,342,234,475
Solyc09g074440.3.1,1,0,0,0,2,0
Solyc04g025750.3.1,0,0,0,36,0,0
Solyc10g018190.2.1,1,2,0,0,0,0
Solyc08g014130.3.1,362,618,386,332,247,335
Solyc01g021695.1.1,0,0,0,0,0,0
Solyc04g080370.3.1,1986,1807,2181,2580,2658,3774
Solyc01g109550.2.1,1056,2005,1400,1893,2223,2498
Solyc05g053180.3.1,14,19,34,24,24,51
Solyc06g084230.3.1,3301,5401,3724,6275,3497,5794
Solyc11g032130.3.1,32,20,16,22,22,44
Solyc07g025457.1.1,1,0,2,3,1,3
Solyc01g100060.4.1,440,403,313,241,159,233
Solyc12g044697.1.1,0,0,0,0,0,0
Solyc01g058385.1.1,0,0,0,0,0,0
Solyc10g083395.1.1,0,0,0,0,0,0
Solyc05g051470.3.1,0,0,0,0,0,0
Solyc03g083510.4.1,70,72,40,2,2,6
Solyc07g037920.3.1,0,0,0,0,0,0
Solyc03g123610.4.1,3189,3634,3058,1176,754,1293
Solyc06g065590.4.1,5789,8918,6005,6847,4068,6779
Solyc02g071760.4.1,0,0,0,4,0,0
Solyc06g064510.2.1,34,40,65,81,26,30
Solyc11g068440.2.1,573,821,637,523,429,652
Solyc02g087910.3.1,0,0,0,0,0,0
Solyc02g089810.3.1,746,773,492,520,267,424
Solyc11g072410.2.1,860,1118,1065,2306,1900,2056
Solyc11g066370.2.1,270,367,177,122,62,147
Solyc02g087330.3.1,1881,2981,2674,4254,3421,3488
Solyc01g014660.1.1,0,0,0,0,0,0
Solyc01g094340.3.1,898,728,576,564,534,1070
Solyc07g039550.4.1,105,173,85,299,180,229
Solyc02g070580.1.1,523,594,540,303,226,360
Solyc03g006890.3.1,0,0,0,0,0,0
Solyc11g071360.1.1,0,0,0,0,0,0
Solyc02g050210.2.1,21,26,10,15,6,24
Solyc11g150142.1.1,68,155,133,217,234,236
Solyc03g096920.3.1,617,893,561,1507,722,1128
Solyc02g091490.4.1,7576,12032,9098,10182,10978,11939
Solyc12g044750.3.1,0,0,0,0,0,0
Solyc06g011530.3.1,20,33,17,7,10,28
Solyc01g090470.3.1,127,130,85,227,69,179
Solyc07g008230.1.1,6,6,2,10,8,8
Solyc03g026280.3.1,585,281,566,122,84,1605
Solyc07g041080.3.1,640,818,580,520,290,457
Solyc09g098060.3.1,0,8,7,4,6,10
Solyc09g011670.4.1,208,300,406,1459,345,549
Solyc02g093510.3.1,238,274,200,196,120,183
Solyc07g063440.3.1,362,512,271,480,196,349
Solyc03g117290.1.1,88,85,65,76,33,50
Solyc07g066140.1.1,0,0,0,0,0,0
Solyc08g005050.4.1,1383,2437,1659,1131,1499,1910
Solyc12g044850.2.1,2705,3181,3900,6208,6258,6754
Solyc03g032190.3.1,33,67,30,21,9,13
Solyc10g008080.3.1,0,0,0,0,0,0
Solyc05g006440.4.1,12153,15551,15153,23726,25093,28651
Solyc08g067990.3.1,6,13,6,8,2,2
Solyc01g112000.4.1,1901,1496,2685,6284,5561,10599
Solyc09g018755.1.1,0,0,0,0,0,0
Solyc09g097940.1.1,0,0,0,0,0,0
Solyc12g089140.2.1,1507,1475,1549,827,722,1249
Solyc05g017890.4.1,166,185,116,204,96,153
Solyc11g011670.1.1,0,0,0,0,0,0
Solyc11g005750.2.1,14,22,19,16,21,41
Solyc06g051080.4.1,3678,4163,2202,1600,1237,1825
Solyc09g010040.3.1,1,5,0,7,4,4
Solyc01g057520.4.1,345,447,239,248,81,155
Solyc07g016005.1.1,0,0,0,0,0,0
Solyc11g012990.1.1,0,0,0,0,0,0
Solyc01g103750.4.1,10169,11204,6615,2807,2019,3386
Solyc03g121960.3.1,4111,4412,3469,2945,1465,2278
Solyc06g053300.3.1,598,932,596,868,500,899
Solyc01g056830.3.1,49,49,26,15,20,49
Solyc07g021240.1.1,0,0,0,0,0,0
Solyc06g065230.3.1,776,1170,1124,1682,1259,1648
Solyc11g012705.2.1,0,0,8,0,2,0
Solyc03g095845.1.1,0,0,0,0,0,0
Solyc07g061700.2.1,0,0,0,0,0,0
Solyc06g008590.3.1,103,184,122,204,290,1207
Solyc09g090550.3.1,21,24,12,4,13,25
Solyc08g023495.1.1,5,3,3,15,8,12
Solyc05g053820.3.1,950,1240,1282,1209,983,1845
Solyc06g066330.3.1,179,262,243,238,152,271
Solyc04g025320.2.1,0,0,0,0,0,0
Solyc02g089120.4.1,1228,1446,1003,1362,1028,1339
Solyc11g005310.1.1,20,21,12,15,18,39
Solyc01g091950.4.1,2124,2034,2243,1545,1591,2535
Solyc10g074437.1.1,0,0,0,0,0,0
Solyc07g008475.1.1,95,103,118,67,160,120
Solyc07g043470.3.1,0,0,0,0,0,0
Solyc03g117940.3.1,444,523,285,392,210,459
Solyc02g062330.3.1,4,4,2,4,0,7
Solyc04g079800.4.1,267,374,225,339,241,438
Solyc11g011710.1.1,10,6,7,2,9,36
Solyc04g080420.4.1,130,207,153,70,154,242
Solyc09g097990.1.1,0,0,0,0,0,0
Solyc05g013080.1.1,0,0,0,0,0,0
Solyc12g011410.1.1,137,173,179,249,250,300
Solyc03g078530.1.1,0,0,0,0,0,0
Solyc03g006860.3.1,259,275,298,836,174,290
Solyc12g062270.1.1,0,0,0,0,0,0
Solyc10g150116.1.1,0,2,0,0,0,0
Solyc02g061920.2.1,0,0,0,0,0,0
Solyc06g075510.4.1,573,856,366,309,163,230
Solyc12g098490.2.1,718,1429,865,987,559,799
Solyc07g016130.1.1,0,0,0,0,0,0
Solyc07g044730.4.1,0,0,0,0,0,0
Solyc03g112700.1.1,605,570,734,541,427,848
Solyc06g060880.4.1,1733,1789,1191,654,784,970
Solyc02g088830.4.1,48,102,99,135,31,104
Solyc12g014240.3.1,0,0,0,0,0,0
Solyc06g034370.1.1,39,120,102,234,62,101
Solyc06g062760.3.1,720,1150,788,1380,665,1272
Solyc04g055090.1.1,101,185,118,129,79,185
Solyc07g064550.3.1,285,261,225,115,88,143
Solyc01g100740.4.1,91,137,87,85,62,59
Solyc01g021600.4.1,6,20,36,102,42,45
Solyc07g054940.2.1,4,14,10,0,0,0
Solyc11g020990.3.1,0,0,0,0,0,0
Solyc03g093390.4.1,10,4,2,42,0,0
Solyc03g005660.4.1,82,139,79,47,51,70
Solyc01g013980.1.1,0,0,0,0,0,0
Solyc12g082791.1.1,0,0,0,0,0,0
Solyc03g007620.3.1,1260,1453,1347,1159,920,1229
Solyc03g032090.1.1,627,876,654,3344,767,981
Solyc07g007950.1.1,1302,1390,1117,1097,1351,1601
Solyc01g087680.4.1,4978,6020,7083,9359,8937,9590
Solyc10g055800.2.1,2505,2656,3249,8186,3141,4420
Solyc04g009950.3.1,293,318,173,255,149,272
Solyc01g008000.3.1,8923,11132,12778,14844,14102,16746
Solyc05g018340.4.1,1392,1829,1729,2522,2189,2412
Solyc03g112650.3.1,386,574,421,1093,607,759
Solyc01g006890.3.1,348,529,262,142,57,75
Solyc06g036520.1.1,411,622,652,1368,808,1062
Solyc01g060340.1.1,0,0,0,0,0,0
Solyc10g052840.1.1,0,0,0,0,0,0
Solyc11g061960.2.1,47,89,44,50,39,57
Solyc03g121890.1.1,788,833,954,490,471,522
Solyc07g006350.3.1,1688,1575,1579,562,722,1097
Solyc12g056310.2.1,0,0,0,0,0,0
Solyc06g008110.4.1,410,416,259,223,107,200
Solyc03g112840.2.1,76,100,102,106,153,148
Solyc03g116880.3.1,578,578,341,261,212,305
Solyc01g058590.1.1,0,0,0,0,0,0
Solyc01g005720.3.1,66,63,61,84,99,121
Solyc09g065310.1.1,0,0,0,0,0,0
Solyc02g065060.3.1,169,275,216,175,100,145
Solyc12g098603.1.1,40,30,24,68,45,258
Solyc11g040260.2.1,449,773,413,861,580,848
Solyc00g500146.1.1,19,8,12,5,5,8
Solyc07g018250.1.1,31,50,34,4,0,10
Solyc03g063357.1.1,451,638,538,637,578,782
Solyc11g006260.2.1,0,0,0,0,0,0
Solyc01g081455.1.1,0,0,0,0,0,0
Solyc04g074510.3.1,8792,11729,10099,8356,6643,7925
Solyc01g150139.1.1,0,1,0,0,0,0
Solyc06g009815.1.1,0,0,0,0,0,0
Solyc10g150140.1.1,0,0,2,0,0,0
Solyc05g006460.3.1,0,2,0,2,0,0
Solyc03g025520.4.1,5485,8563,6035,7818,4178,6687
Solyc08g062970.1.1,199,260,251,216,248,221
Solyc03g111580.3.1,639,711,569,594,284,541
Solyc07g007030.1.1,2448,3446,2636,1776,1278,1868
Solyc03g119240.3.1,20,24,22,16,14,5
Solyc11g013550.2.1,963,1258,1483,2688,2236,2367
Solyc04g026380.4.1,401,677,431,516,304,473
Solyc07g052817.1.1,0,0,0,0,0,0
Solyc05g021245.1.1,0,2,0,0,0,0
Solyc03g123710.3.1,252,322,491,936,652,779
Solyc05g055570.3.1,1,0,0,0,0,2
Solyc11g032090.3.1,14,25,16,26,13,24
Solyc06g005020.3.1,1,0,0,0,1,0
Solyc01g079520.3.1,21,58,41,83,21,68
Solyc08g013730.3.1,2270,4203,3066,3201,3012,5036
Solyc04g051330.1.1,0,0,0,0,0,0
Solyc07g007320.3.1,0,0,2,0,0,0
Solyc02g062160.1.1,0,2,0,0,0,0
Solyc08g067440.2.1,12,25,14,6,10,22
Solyc09g061760.1.1,22,25,14,15,22,26
Solyc11g062380.1.1,0,0,0,0,0,0
Solyc02g083060.1.1,5,4,4,10,11,12
Solyc06g067890.3.1,866,917,798,386,505,762
Solyc05g050840.3.1,180,145,160,104,53,100
Solyc05g015940.2.1,0,1,8,4,8,3
Solyc10g047170.2.1,0,0,0,13,0,0
Solyc02g071220.3.1,3769,1815,1773,1458,3369,7072
Solyc01g110790.3.1,2,18,0,16,18,54
Solyc01g104850.3.1,8,6,20,8,8,4
Solyc02g092320.2.1,60,72,28,2,2,6
Solyc06g064990.2.1,0,0,0,0,0,0
Solyc12g057050.2.1,0,3,0,0,2,0
Solyc02g071400.3.1,0,2,3,0,0,0
Solyc07g051930.3.1,30,16,32,17,14,9
Solyc09g055250.3.1,0,0,0,0,0,0
Solyc11g044520.1.1,3,1,4,3,3,5
Solyc08g062810.1.1,5,5,10,4,17,11
Solyc11g065940.2.1,310,461,493,934,611,815
Solyc05g051210.3.1,0,0,0,0,2,0
Solyc06g035530.3.1,526,1111,729,594,855,1306
Solyc07g019460.3.1,9064,9666,6669,2170,1466,2602
Solyc05g008290.4.1,2359,3236,2754,4645,2569,3118
Solyc07g063780.2.1,0,1,0,0,0,0
Solyc03g113640.4.1,534,552,325,280,220,296
Solyc04g074010.3.1,0,0,0,0,0,0
Solyc02g067100.3.1,3,6,4,2,1,0
Solyc03g123770.1.1,0,0,0,0,0,0
Solyc09g065530.2.1,0,0,0,0,0,0
Solyc01g088340.2.1,3,1,0,0,1,0
Solyc02g093920.2.1,2092,2774,2342,2756,2201,2997
Solyc09g014460.1.1,0,0,0,0,0,0
Solyc09g065880.4.1,581,809,628,590,410,605
Solyc03g043950.4.1,3700,4241,4085,1662,1725,2304
Solyc03g033550.3.1,14,22,14,24,18,31
Solyc03g033755.1.1,0,0,0,0,0,0
Solyc02g067850.2.1,26,10,10,28,22,37
Solyc01g080100.3.1,1599,1781,2264,3709,4372,3786
Solyc12g018990.2.1,516,921,710,1129,634,1079
Solyc02g087170.4.1,236,323,197,392,206,284
Solyc06g064840.4.1,0,0,0,0,0,0
Solyc01g111050.4.1,3,5,1,17,8,11
Solyc04g016150.2.1,0,0,0,0,0,0
Solyc02g063010.3.1,2863,2922,2686,1542,1347,2015
Solyc09g015330.2.1,0,0,0,0,0,0
Solyc01g103340.4.1,26,47,26,45,40,45
Solyc08g065380.3.1,0,2,0,0,2,0
Solyc07g016117.1.1,0,0,0,2,0,0
Solyc02g085970.1.1,0,0,0,0,0,0
Solyc04g007750.4.1,0,0,0,0,0,0
Solyc06g060540.3.1,22,22,20,27,50,55
Solyc08g077250.4.1,380,437,429,393,226,397
Solyc01g067140.2.1,0,0,0,0,0,0
Solyc07g053440.4.1,179,162,151,195,100,152
Solyc11g044480.2.1,605,517,265,274,107,179
Solyc05g053133.1.1,0,0,0,0,0,0
Solyc05g051700.3.1,15349,20930,19705,29715,30394,33684
Solyc01g111410.3.1,190,201,154,100,76,172
Solyc09g066140.3.1,46,50,36,98,65,104
Solyc11g068830.2.1,1607,1934,1176,1172,540,930
Solyc06g006080.3.1,12315,13752,9913,5757,3661,4587
Solyc12g045020.2.1,0,6,4,4,6,4
Solyc03g115400.2.1,9,8,3,0,0,0
Solyc05g006140.1.1,0,2,2,2,1,0
Solyc01g108418.1.1,1,1,0,2,0,1
Solyc01g110060.3.1,1065,2320,1269,822,567,950
Solyc03g083300.3.1,3602,4311,4847,5029,5480,7060
Solyc05g052040.1.1,2654,2444,2878,3054,6153,15961
Solyc08g061640.1.1,113,192,188,223,240,185
Solyc03g083992.1.1,0,0,0,0,0,0
Solyc03g061600.4.1,756,657,562,516,280,486
Solyc10g086560.3.1,2651,2767,3909,4518,4891,6946
Solyc04g070970.4.1,0,2,0,0,0,0
Solyc12g100220.2.1,5,10,4,8,11,20
Solyc05g054880.3.1,46,65,57,66,28,46
Solyc11g039840.2.1,16129,20774,20365,31842,22605,29954
Solyc08g068720.1.1,0,0,0,0,0,0
Solyc12g087970.2.1,406,371,271,128,90,140
Solyc02g077750.4.1,1220,1019,1540,1849,2028,2875
Solyc09g064680.3.1,0,0,0,2,0,0
Solyc10g049630.2.1,654,739,679,427,472,1057
Solyc03g083994.1.1,0,0,0,0,0,0
Solyc06g050610.3.1,0,0,0,0,0,0
Solyc01g081290.4.1,266,489,366,304,420,550
Solyc02g150102.1.1,0,0,0,0,0,0
Solyc09g060160.2.1,0,0,0,0,0,0
Solyc07g040965.1.1,0,0,0,0,0,0
Solyc02g065310.1.1,0,0,0,0,0,0
Solyc10g079410.2.1,0,8,0,2,4,10
Solyc03g093230.4.1,22,14,6,18,48,14
Solyc02g077320.4.1,334,354,241,226,140,248
Solyc00g500265.1.1,0,0,0,0,0,0
Solyc05g055690.3.1,16,8,4,6,2,2
Solyc03g117120.4.1,313,488,263,471,194,317
Solyc11g065290.1.1,0,0,0,2,0,0
Solyc07g062040.3.1,33,54,37,53,24,53
Solyc01g009670.4.1,608,910,597,638,645,917
Solyc04g011360.3.1,3384,4819,4193,5395,4315,6108
Solyc05g024360.1.1,1,3,1,1,1,1
Solyc07g032490.3.1,5038,5702,4568,6660,3808,5312
Solyc02g038809.1.1,0,0,0,0,0,0
Solyc07g063570.4.1,4420,4983,4672,3905,3402,4398
Solyc04g054480.3.1,2527,2787,1409,1251,845,1202
Solyc01g006260.4.1,203,346,242,247,176,228
Solyc02g090790.1.1,0,0,0,0,0,0
Solyc02g082280.3.1,260,415,164,250,156,242
Solyc06g076650.4.1,337,424,254,243,125,214
Solyc01g057680.4.1,0,0,0,1,0,4
Solyc02g032210.1.1,0,4,4,2,6,2
Solyc05g007590.4.1,296,343,364,280,217,507
Solyc08g005337.1.1,3,1,0,1,1,1
Solyc04g015090.3.1,10,13,12,40,12,23
Solyc03g098240.3.1,360,271,375,631,260,438
Solyc11g044943.1.1,0,0,0,0,0,0
Solyc03g118700.3.1,49,52,34,28,8,32
Solyc12g014080.2.1,1050,1399,1336,2000,1636,1979
Solyc02g083005.1.1,0,0,0,0,0,0
Solyc11g012130.2.1,153,246,139,2910,230,203
Solyc10g007480.4.1,4845,5649,4796,2000,1515,2774
Solyc02g081590.3.1,1031,1048,802,688,501,873
Solyc09g074940.3.1,1953,2064,771,800,414,737
Solyc10g008267.1.1,0,0,0,0,0,0
Solyc07g053930.1.1,54,87,106,275,198,187
Solyc06g005030.1.1,0,0,0,0,0,0
Solyc04g049950.1.1,54,84,48,84,48,85
Solyc01g057585.1.1,0,0,0,0,0,0
Solyc11g068720.2.1,134,274,157,166,147,234
Solyc07g064980.3.1,712,553,551,188,162,221
Solyc07g063690.1.1,829,1615,1018,1376,2583,2210
Solyc01g095740.4.1,1211,1519,617,622,234,493
Solyc03g094000.3.1,10,10,16,19,36,21
Solyc08g065860.3.1,306,410,338,483,342,425
Solyc03g019770.4.1,122,129,74,73,22,38
Solyc02g092550.3.1,3468,3580,3661,4448,6723,6354
Solyc02g094585.1.1,0,0,0,0,0,0
Solyc05g050480.1.1,0,0,0,0,0,0
Solyc04g051787.1.1,0,0,0,0,0,0
Solyc10g007650.3.1,1668,2399,2361,4543,3542,3948
Solyc02g024070.3.1,417,689,396,106,136,289
Solyc10g005660.3.1,862,1312,1066,1198,740,910
Solyc08g015632.1.1,0,0,0,0,0,0
Solyc03g025400.3.1,166,251,190,204,280,275
Solyc12g040740.3.1,8,25,17,13,10,13
Solyc08g150125.1.1,0,0,3,8,8,4
Solyc03g098780.2.1,17352,42969,39193,36891,66175,23932
Solyc02g077290.2.1,0,0,0,2,2,8
Solyc08g081550.4.1,393,617,502,158,112,294
Solyc12g017790.1.1,0,0,0,0,0,0
Solyc00g500058.1.1,0,0,0,0,0,0
Solyc10g009500.4.1,4,0,5,0,6,11
Solyc12g035170.3.1,66,98,67,65,49,100
Solyc04g074800.3.1,377,367,238,195,101,199
Solyc05g050150.1.1,0,0,0,0,0,0
Solyc02g080700.3.1,0,0,0,0,0,0
Solyc10g074460.3.1,0,0,0,0,0,0
Solyc02g094610.1.1,233,248,114,41,31,59
Solyc11g007450.3.1,0,0,0,0,0,0
Solyc12g005390.2.1,992,1073,773,566,324,595
Solyc12g056250.2.1,989,1061,1448,7433,2212,3769
Solyc03g117580.3.1,350,647,519,1293,663,736
Solyc06g062400.2.1,4,16,6,21,14,19
Solyc02g031860.3.1,480,325,193,88,56,105
Solyc05g150104.1.1,0,0,0,0,0,0
Solyc06g053530.3.1,612,660,430,263,145,214
Solyc06g066600.3.1,212,305,157,373,131,215
Solyc02g060600.1.1,0,0,0,0,0,0
Solyc04g049403.1.1,1,0,0,0,0,0
Solyc10g075000.3.1,0,0,0,0,0,0
Solyc05g008030.1.1,19,27,12,14,8,2
Solyc09g018805.1.1,4,4,0,0,8,5
Solyc03g112100.3.1,43,97,124,148,56,65
Solyc03g097680.4.1,2622,3061,2297,2225,1123,1842
Solyc01g150172.1.1,32,47,38,19,38,68
Solyc01g100770.2.1,4771,6581,5755,19125,11133,10135
Solyc03g115660.3.1,54,69,41,32,54,30
Solyc09g008860.4.1,326,566,231,171,125,223
Solyc05g025903.1.1,0,0,0,0,0,0
Solyc08g021980.2.1,0,0,0,0,0,0
Solyc03g083190.3.1,14,12,7,2,0,2
Solyc11g065660.2.1,281,377,201,223,85,184
Solyc10g045750.1.1,0,0,0,0,0,0
Solyc07g053840.1.1,0,4,0,6,4,5
Solyc02g091170.4.1,20,19,7,6,4,8
Solyc02g082340.3.1,3670,4075,3378,1445,1041,2100
Solyc08g077690.3.1,108,202,83,162,51,108
Solyc00g500109.1.1,0,0,0,0,0,0
Solyc04g005000.1.1,0,0,0,2,0,0
Solyc12g077520.1.1,1,0,0,0,3,0
Solyc08g079080.5.1,6,7,0,0,0,36
Solyc03g093185.1.1,0,0,0,0,0,0
Solyc06g069900.3.1,0,2,0,0,3,2
Solyc08g006330.3.1,129,145,135,270,97,184
Solyc03g033760.3.1,0,0,0,0,2,0
Solyc09g075047.1.1,0,0,0,0,0,0
Solyc03g043735.1.1,0,0,0,0,0,0
Solyc11g011680.1.1,0,0,0,1,4,2
Solyc11g010100.2.1,1041,1355,1282,1958,1574,2173
Solyc02g083960.4.1,593,736,533,335,280,428
Solyc07g053600.3.1,1131,1555,1045,353,301,376
Solyc07g022860.4.1,89,105,44,106,65,80
Solyc10g050055.1.1,0,0,0,0,0,0
Solyc06g082520.3.1,549,596,377,136,132,187
Solyc03g026410.3.1,0,0,0,0,0,0
Solyc04g007460.4.1,1156,967,798,241,202,322
Solyc03g110900.4.1,1965,1829,1055,203,175,337
Solyc10g045240.2.1,310,287,428,407,166,290
Solyc05g008790.4.1,243,259,184,117,102,132
Solyc02g005390.1.1,0,0,0,0,0,0
Solyc06g065380.4.1,598,944,527,340,339,507
Solyc02g071480.3.1,0,0,0,0,0,0
Solyc01g010310.4.1,109,233,96,158,143,219
Solyc02g078570.3.1,231,333,184,197,138,189
Solyc03g071610.1.1,0,0,0,0,0,0
Solyc04g005350.3.1,654,1099,814,695,600,913
Solyc09g011090.3.1,0,0,0,0,0,0
Solyc01g010590.2.1,325,539,463,806,391,549
Solyc08g045880.2.1,2,2,3,3,4,1
Solyc09g092030.4.1,738,957,951,1044,1017,1069
Solyc11g066320.2.1,261,329,245,205,238,362
Solyc12g096930.2.1,0,0,0,0,0,0
Solyc12g096910.1.1,0,0,0,0,0,0
Solyc02g071280.3.1,1234,1259,1050,953,514,880
Solyc03g113790.4.1,4304,5741,4446,3262,2795,4123
Solyc05g005530.3.1,0,0,0,0,0,0
Solyc01g100340.4.1,30,39,28,36,10,33
Solyc02g077060.2.1,21,26,23,25,17,21
Solyc07g048110.4.1,13,51,12,20,8,29
Solyc07g053490.3.1,531,766,697,1248,899,1109
Solyc10g039430.3.1,264,311,136,133,65,92
Solyc09g083210.3.1,1075,1528,1305,1507,1220,1392
Solyc10g080490.2.1,4012,5522,4159,3201,3962,5461
Solyc11g040030.3.1,0,0,0,0,0,0
Solyc03g118840.3.1,2217,2267,1361,930,728,1076
Solyc03g120170.1.1,76,165,114,185,152,204
Solyc08g078843.1.1,2,0,0,2,1,7
Solyc06g068850.4.1,124,176,128,83,52,98
Solyc05g053680.1.1,0,0,2,0,2,1
Solyc04g080240.4.1,545,506,213,441,276,451
Solyc06g054060.1.1,2,4,4,7,0,4
Solyc02g062435.1.1,0,0,0,0,0,0
Solyc12g042020.3.1,0,0,0,0,0,0
Solyc12g015985.1.1,0,0,0,0,0,0
Solyc02g062770.2.1,0,2,0,14,1,0
Solyc10g008140.3.1,2055,2768,1840,1927,733,1522
Solyc04g072150.3.1,137,150,79,40,46,80
Solyc03g031750.2.1,1371,1773,1864,2851,2598,2809
Solyc11g065250.1.1,18,11,0,0,0,0
Solyc07g064790.4.1,0,0,0,0,0,0
Solyc06g075070.4.1,0,0,0,0,0,0
Solyc04g007640.3.1,878,828,498,326,245,367
Solyc03g121220.2.1,0,0,0,0,0,0
Solyc06g083430.1.1,369,498,364,356,375,412
Solyc01g109690.1.1,1120,2386,1310,2254,4309,4291
Solyc02g069220.2.1,50,83,62,147,123,113
Solyc03g034090.3.1,332,406,368,448,392,457
Solyc01g005620.3.1,46676,67332,50511,41189,35683,47005
Solyc04g009730.4.1,227,278,216,200,169,292
Solyc11g071940.1.1,217,219,223,454,484,379
Solyc09g011070.1.1,91,119,74,45,71,92
Solyc10g051130.3.1,25,38,26,30,24,35
Solyc02g069680.3.1,20,48,32,18,8,21
Solyc08g008270.4.1,2099,3407,2375,5187,4699,4913
Solyc09g010050.1.1,2,0,0,2,8,0
Solyc08g047990.1.1,0,0,0,0,0,0
Solyc03g006270.3.1,0,1,2,2,0,0
Solyc04g078880.3.1,8,2,12,96,16,10
Solyc03g096730.3.1,8434,10270,8068,5946,5431,8034
Solyc01g097230.4.1,251,338,297,460,376,468
Solyc06g063110.3.1,34,20,24,24,19,32
Solyc12g089350.3.1,0,12,4,4,4,2
Solyc08g080070.1.1,34,60,27,48,48,68
Solyc04g024965.1.1,0,0,0,0,0,0
Solyc08g076670.3.1,1794,2285,2414,3993,4494,5463
Solyc12g087810.3.1,126,263,245,228,184,300
Solyc00g500033.1.1,0,0,0,0,0,0
Solyc12g043070.2.1,0,0,0,0,0,0
Solyc07g056100.1.1,0,0,0,0,0,0
Solyc07g021155.1.1,0,0,0,0,0,0
Solyc00g500054.1.1,0,0,0,0,0,0
Solyc03g034070.1.1,2778,4455,3265,4027,4575,4235
Solyc04g026220.4.1,69,69,46,35,19,45
Solyc01g090540.1.1,0,0,0,0,0,0
Solyc11g067230.2.1,1341,1832,1630,1181,1031,1375
Solyc07g014600.2.1,4,10,12,13,11,19
Solyc01g056665.1.1,0,0,0,0,0,0
Solyc07g007530.1.1,6,7,2,0,11,26
Solyc06g050170.4.1,3685,5241,3634,5494,5769,6493
Solyc06g053410.1.1,0,0,0,0,0,0
Solyc01g068440.2.1,0,7,2,0,0,0
Solyc07g052555.1.1,0,0,0,0,0,0
Solyc06g035490.3.1,8,18,4,14,6,14
Solyc02g081120.4.1,249,362,254,156,270,292
Solyc06g084770.2.1,150,166,123,218,145,206
Solyc01g079100.3.1,6,34,10,10,6,2
Solyc05g051200.1.1,961,1310,1369,1288,1935,2195
Solyc06g150113.1.1,0,0,0,0,0,0
Solyc08g077700.3.1,0,0,0,0,0,4
Solyc04g079640.3.1,2510,3040,2745,2119,1463,1895
Solyc02g070060.1.1,2,0,0,1,2,0
Solyc11g069560.2.1,0,0,0,0,0,0
Solyc07g042510.3.1,72,68,67,6,12,35
Solyc06g064850.2.1,0,0,0,2,0,0
Solyc04g064580.1.1,0,0,0,0,0,0
Solyc10g006740.4.1,876,1373,900,1274,2013,1863
Solyc02g079880.3.1,1238,1112,696,308,244,385
Solyc08g066350.2.1,629,600,882,1025,801,630
Solyc03g095600.1.1,198,347,120,96,25,72
Solyc07g056160.4.1,424,511,540,594,1050,1171
Solyc02g068200.1.1,348,503,567,1250,944,1150
Solyc06g051410.4.1,642,999,681,670,682,857
Solyc03g095210.2.1,0,1,0,2,4,0
Solyc06g074960.4.1,403,535,322,383,268,431
Solyc12g035950.1.1,0,0,0,0,0,0
Solyc10g074475.1.1,0,0,0,0,0,0
Solyc07g063310.3.1,61,88,136,255,78,178
Solyc05g007920.3.1,0,0,0,0,0,0
Solyc02g063370.2.1,22,24,16,11,25,17
Solyc03g013040.1.1,0,0,0,0,0,0
Solyc02g085800.2.1,23,59,37,117,159,280
Solyc03g025790.4.1,2,20,8,8,12,14
Solyc07g026670.4.1,774,899,792,736,597,805
Solyc09g090840.3.1,2022,2758,1337,631,453,744
Solyc06g065820.3.1,60,120,79,226,127,128
Solyc02g014878.1.1,0,0,0,0,0,0
Solyc06g082640.3.1,0,0,0,0,0,0
Solyc02g080180.1.1,4,14,7,14,5,8
Solyc11g061755.1.1,2,2,0,0,0,0
Solyc03g098640.4.1,315,457,232,535,114,391
Solyc10g085170.3.1,0,0,0,0,0,0
Solyc12g041930.1.1,4,2,0,0,0,8
Solyc01g079320.4.1,80,120,88,71,33,55
Solyc01g005380.3.1,519,621,444,381,190,319
Solyc12g010810.1.1,0,0,0,0,0,0
Solyc08g079440.1.1,480,604,791,1232,828,1165
Solyc01g014725.2.1,0,0,0,0,0,0
Solyc07g062400.3.1,791,1046,1033,988,816,1256
Solyc03g063750.3.1,280,409,230,228,155,234
Solyc01g099530.3.1,8,21,10,2,3,6
Solyc08g022150.2.1,0,0,0,0,0,0
Solyc12g056340.2.1,107,91,42,72,14,46
Solyc10g012435.1.1,0,0,0,0,0,0
Solyc10g044940.1.1,0,0,0,0,0,0
Solyc01g090990.3.1,548,888,756,903,567,998
Solyc06g052010.2.1,85,64,43,19,22,32
Solyc07g052690.4.1,2881,4209,2523,1244,1120,1596
Solyc06g066400.3.1,333,493,419,724,734,648
Solyc10g075100.2.1,40160,61544,44341,175392,55447,57554
Solyc01g008670.4.1,283,811,759,156,360,79
