id,GSM4618825,GSM4618826,GSM4618827,GSM4618828,GSM4618829,GSM4618830,GSM4618831,GSM4618832,GSM4618833,GSM4618834,GSM4618835,GSM4618836
Solyc06g064450.3.1,2659,3133,3274,4358,4999,4861,3338,4495,3440,3046,2696,3317
Solyc04g064730.2.1,0,0,0,0,0,0,0,1,0,0,0,0
Solyc06g083580.4.1,2995,3800,2216,992,1154,1938,727,873,535,1268,882,1884
Solyc08g081890.4.1,22,56,16,37,32,58,89,30,74,43,126,28
Solyc05g055190.1.1,2,0,0,0,3,2,2,0,0,18,0,8
Solyc01g005710.2.1,7,15,20,4,5,0,31,18,17,51,59,63
Solyc05g041280.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g047880.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g081530.1.1,1070,935,1421,2609,4739,7712,732,2449,696,1657,1417,1280
Solyc11g068520.3.1,1965,2466,1954,912,1332,1555,2939,2384,2381,2987,2995,3279
Solyc08g079630.3.1,444,597,545,899,746,897,1063,1308,1121,1006,640,749
Solyc03g083100.3.1,3586,4084,2931,952,967,1501,2757,2398,1873,3422,3591,3983
Solyc03g034440.2.1,1180,1297,862,982,554,919,1829,848,1309,3512,4127,3323
Solyc09g005120.3.1,70,91,53,106,75,136,328,173,151,112,118,334
Solyc12g035490.1.1,51,34,32,11,0,9,101,77,77,133,122,106
Solyc12g056930.2.1,282,506,323,324,226,301,1293,811,1192,985,1098,979
Solyc02g082670.3.1,247,451,245,511,193,352,1754,718,1110,889,878,931
Solyc06g074760.2.1,12,9,16,65,26,42,52,52,24,4,23,23
Solyc10g047480.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g052770.1.1,2,0,0,1,0,0,1,1,0,0,0,0
Solyc04g024710.4.1,512,592,485,370,429,658,691,606,586,926,977,686
Solyc08g016720.1.1,37,66,39,92,14,81,257,172,209,39,38,60
Solyc10g054970.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g036260.3.1,12762,16456,12050,7607,10404,11434,32412,29047,25959,37476,38409,38964
Solyc10g051340.2.1,4807,6161,4506,3104,2569,3218,5929,5318,4828,6885,7097,7449
Solyc01g097550.4.1,0,2,2,0,0,0,2,0,0,0,0,0
Solyc03g033660.4.1,71,91,99,82,137,125,112,122,69,106,86,115
Solyc05g041750.1.1,20,27,40,15,25,23,69,81,72,64,69,80
Solyc02g091100.3.1,1686,2011,2022,1350,921,1466,5299,3933,3343,3923,3748,4068
Solyc01g103480.3.1,2570,2605,1692,1376,701,1094,1851,1082,1334,3786,4275,3311
Solyc04g076020.3.1,408,444,283,267,143,253,612,366,440,1037,1124,835
Solyc10g006540.4.1,844,934,733,138,142,240,1022,714,666,1814,1644,1525
Solyc07g063710.2.1,34,22,18,12,0,10,12,18,6,6,11,24
Solyc11g013330.3.1,131,127,201,282,482,585,123,200,94,192,165,176
Solyc11g005660.2.1,44,48,55,22,24,32,52,39,33,66,61,54
Solyc05g026510.4.1,212,255,179,376,211,351,420,348,612,637,1278,686
Solyc09g075950.1.1,16,40,10,9,6,20,104,57,43,83,79,125
Solyc06g034025.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g016750.3.1,63,88,63,136,98,141,104,68,132,124,221,136
Solyc02g082430.4.1,749,1043,950,735,545,760,1015,1039,871,1274,1347,1384
Solyc03g098400.2.1,0,0,0,0,2,0,0,0,0,6,2,2
Solyc12g049540.3.1,188,149,117,58,95,90,180,142,127,442,494,305
Solyc12g011233.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g063310.2.1,5415,8095,7599,10945,10009,11432,8058,10541,6775,6303,4908,6932
Solyc02g091670.1.1,398,450,406,333,247,763,365,367,393,1056,1329,940
Solyc01g015060.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g005335.1.1,10,11,9,0,0,2,10,2,7,19,36,45
Solyc02g089400.4.1,1111,1324,1492,2085,1515,2461,2506,2247,2131,2099,1743,1950
Solyc02g091330.4.1,317,387,274,450,255,325,1133,491,744,897,1213,852
Solyc09g007360.3.1,176,166,63,57,21,67,73,21,56,134,182,120
Solyc04g026340.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g009040.3.1,0,6,4,7,6,4,4,9,6,1,2,8
Solyc05g006880.1.1,132,93,102,75,57,102,175,165,121,193,167,220
Solyc10g008110.4.1,1039,1074,787,728,386,699,1870,1029,1276,3722,4158,2832
Solyc08g065540.3.1,4,0,2,2,0,0,0,0,0,2,2,0
Solyc04g078950.1.1,32,35,24,20,22,35,60,19,50,108,232,30
Solyc05g053155.1.1,0,4,0,0,0,1,0,2,1,2,2,0
Solyc01g006360.4.1,104,71,36,11,23,16,85,42,50,403,758,227
Solyc07g017805.1.1,0,0,0,3,0,0,2,2,0,2,2,0
Solyc07g049460.3.1,48,85,54,94,68,54,89,74,62,56,46,58
Solyc02g071383.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g007810.1.1,8,10,6,17,12,18,47,21,18,22,12,15
Solyc12g019977.1.1,9,2,3,1,2,2,16,10,10,15,32,17
Solyc01g088060.3.1,52,46,41,70,71,66,94,29,92,110,154,116
Solyc09g092145.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g009540.1.1,0,0,0,0,0,0,0,1,1,0,1,1
Solyc11g042450.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g083710.3.1,6,6,15,11,4,10,86,26,58,71,75,93
Solyc08g023500.4.1,689,810,485,443,340,457,906,667,679,759,898,783
Solyc12g033040.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g082790.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc00g500066.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g010250.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g150146.1.1,31,27,28,8,2,4,31,19,10,63,77,66
Solyc01g150158.1.1,1,0,0,0,0,0,0,4,2,1,6,0
Solyc11g030553.1.1,2,0,0,0,0,0,2,0,0,0,5,0
Solyc06g073870.4.1,1800,2835,2504,4526,3354,4149,5025,5025,4332,3140,2826,3625
Solyc09g098425.1.1,62,67,53,73,85,98,113,157,108,77,51,79
Solyc03g081330.1.1,91,95,127,91,78,210,150,151,155,198,98,124
Solyc03g110980.4.1,225,413,397,633,357,484,220,297,136,166,106,184
Solyc04g054147.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g088610.4.1,15360,29352,17628,23547,21123,26612,27816,25103,24175,18965,17630,22861
Solyc02g050280.4.1,303,298,209,306,142,239,463,211,314,966,1376,672
Solyc10g038020.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g032660.3.1,514,676,1191,2728,1494,1752,2067,2555,1926,1183,1176,1436
Solyc04g077740.1.1,2,4,8,6,2,6,3,2,13,6,11,5
Solyc01g091410.3.1,0,0,2,0,0,0,4,1,0,0,0,0
Solyc03g065250.4.1,6436,7894,6494,9531,3955,7511,8705,9727,8005,6211,7074,7705
Solyc04g011560.4.1,1000,1011,1117,366,502,705,1228,1363,750,1653,1417,1742
Solyc04g014550.3.1,0,4,0,4,0,4,4,4,6,4,6,5
Solyc04g051293.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g114090.1.1,76,140,103,224,237,171,751,937,634,427,387,390
Solyc08g066625.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g005580.4.1,1126,1400,1477,2449,1360,1664,2556,2641,2092,2083,1591,2000
Solyc01g091270.3.1,71,84,34,67,42,54,228,152,126,228,287,189
Solyc00g284510.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g025730.1.1,0,0,0,0,0,0,0,0,0,0,1,0
Solyc10g052880.1.1,2119,1975,1913,1027,1142,1830,1453,1588,1367,2916,2537,2128
Solyc02g021590.3.1,1110,1205,749,299,218,299,1401,911,902,2412,2503,1774
Solyc11g042640.2.1,20037,25067,20463,7139,8139,9478,22300,22314,16427,27625,25834,26921
Solyc09g009930.2.1,0,0,0,0,0,0,0,0,0,1,0,3
Solyc03g119630.4.1,93,81,82,221,159,302,243,248,181,100,142,190
Solyc07g009587.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g006820.4.1,574,792,595,527,680,871,834,839,632,577,679,627
Solyc01g096500.3.1,1524,1480,965,517,382,560,1865,1015,1202,3207,3942,2722
Solyc05g006800.2.1,56,117,88,180,40,131,494,216,345,187,325,299
Solyc01g103040.4.1,77,95,71,202,82,150,78,72,90,143,319,121
Solyc10g044690.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g074030.3.1,9377,16976,11327,16423,12812,13885,47853,37702,43177,30204,28525,31766
Solyc01g108490.3.1,4834,5913,7066,9972,6500,9419,7761,9120,4404,4094,4375,5650
Solyc02g032663.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g082370.4.1,292,330,209,69,78,66,365,239,318,374,321,317
Solyc11g005970.1.1,4,10,0,2,0,0,24,4,2,26,31,10
Solyc04g082475.1.1,2,2,2,4,2,9,12,2,1,4,5,3
Solyc09g090340.3.1,280,460,246,183,112,189,397,183,251,385,473,414
Solyc03g031790.1.1,2995,3962,3558,3531,2592,3479,3686,4202,2966,3659,3141,4247
Solyc02g067280.1.1,0,0,2,0,5,7,10,3,4,10,10,5
Solyc02g090810.4.1,14,8,13,36,15,22,20,28,8,8,4,8
Solyc03g007485.1.1,727,945,536,225,242,363,469,530,468,535,455,469
Solyc03g006730.3.1,0,0,0,1,0,2,2,0,0,0,0,0
Solyc09g061500.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g092170.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g008930.4.1,403,380,319,374,266,505,264,227,290,465,448,460
Solyc12g150130.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g005600.2.1,975,988,895,822,423,656,1399,874,1029,1868,1917,1567
Solyc12g008450.2.1,200,234,186,252,136,298,304,236,238,216,206,241
Solyc05g046280.3.1,10,8,4,2,1,0,44,9,22,46,50,55
Solyc11g007510.2.1,297,172,122,64,54,64,187,147,143,1004,918,528
Solyc01g067930.4.1,1744,2416,2019,1259,1322,1877,2573,2661,1621,2545,2194,2604
Solyc08g076100.4.1,777,844,804,405,324,479,1324,1160,1008,1530,1164,1374
Solyc04g051470.1.1,106,187,291,694,472,791,507,642,379,153,124,229
Solyc08g023345.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g072210.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g044746.1.1,0,2,0,3,0,2,32,18,35,12,10,15
Solyc06g084290.3.1,707,795,677,1107,796,1186,1655,1746,1001,1284,1396,2067
Solyc02g063340.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g005510.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g066830.4.1,70,50,38,61,19,54,133,66,127,156,124,140
Solyc01g102320.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g036475.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g077410.3.1,4944,6063,5909,6636,4827,7429,6914,6786,6546,6443,5616,7823
Solyc10g078760.2.1,0,0,0,0,0,0,3,0,0,0,0,0
Solyc09g059610.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g076057.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g013120.2.1,639,1029,847,1680,1001,1349,4635,3604,4264,3265,3460,3056
Solyc08g080453.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc00g500004.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g150108.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g051420.3.1,998,1150,1006,561,535,806,1388,1410,1033,1571,1438,1561
Solyc03g063730.4.1,632,753,819,1621,1425,1689,1521,1561,1276,678,769,843
Solyc11g070100.2.1,523,542,368,168,166,193,688,470,490,1239,1471,1152
Solyc02g021260.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g025113.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g075480.4.1,0,0,2,0,0,0,0,2,4,2,0,2
Solyc02g084150.2.1,2,0,0,1,2,0,1,2,3,9,3,4
Solyc01g006690.4.1,413,572,289,329,218,355,1458,684,1165,1342,1708,1198
Solyc07g063020.3.1,0,2,0,4,0,0,2,0,2,2,4,0
Solyc02g090990.1.1,161,191,232,518,100,142,618,724,812,45,18,25
Solyc01g097310.3.1,9013,13359,11492,16372,17833,18112,13702,17551,14070,10387,9468,12221
Solyc06g150124.1.1,2,2,0,0,3,4,2,1,1,6,2,2
Solyc07g053270.3.1,711,1118,926,475,457,445,313,293,272,399,613,565
Solyc11g011370.2.1,20,28,19,41,18,13,49,18,50,53,96,48
Solyc01g091730.3.1,14454,17824,16919,21526,15156,25501,26129,26357,21999,21979,21658,24331
Solyc05g009960.4.1,0,0,0,0,4,0,0,0,2,0,0,0
Solyc03g007810.3.1,1771,1648,1791,1278,1051,2676,1558,2381,1316,3098,1655,2973
Solyc08g074410.4.1,1182,1588,1027,1068,469,1064,2226,1330,1829,2626,2597,2452
Solyc01g103450.3.1,31636,36816,18597,11501,5786,10459,46518,25323,28481,68878,74899,58614
Solyc11g007750.3.1,31,50,34,39,9,24,96,54,112,49,47,77
Solyc06g083980.3.1,622,793,684,273,284,489,1267,942,1158,1327,1035,1293
Solyc01g056240.1.1,0,0,2,4,4,2,4,0,2,0,2,3
Solyc01g103180.4.1,55,109,101,98,50,104,176,52,112,225,324,231
Solyc02g090900.3.1,1728,2068,1315,418,415,704,1732,904,1501,2761,3333,2588
Solyc09g008240.3.1,1357,1177,515,585,264,428,1554,717,826,4012,5612,2704
Solyc01g100890.4.1,28,58,34,15,29,46,14,20,7,13,23,35
Solyc04g005550.2.1,10,13,4,14,5,9,48,39,57,182,360,92
Solyc04g077660.3.1,148,145,79,185,68,154,238,108,195,472,651,307
Solyc03g044370.3.1,78,105,91,69,54,105,223,151,196,333,372,224
Solyc11g006290.2.1,437,709,579,3956,1761,1657,3907,3910,6428,1733,1667,2547
Solyc04g081430.3.1,361,428,382,439,325,355,541,572,517,621,586,613
Solyc10g083890.2.1,34,60,57,43,25,84,0,2,0,4,0,12
Solyc02g079280.3.1,26,51,35,51,16,30,104,71,51,31,18,17
Solyc12g006370.3.1,3631,4909,3842,2646,2876,3583,5558,5479,4453,4780,4749,4555
Solyc07g025170.3.1,224,277,146,247,193,254,287,202,292,443,770,430
Solyc08g021970.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g060120.3.1,1612,1574,1152,318,251,429,2267,1402,1234,2908,2885,2624
Solyc02g091780.1.1,123,216,82,59,38,74,162,72,116,306,361,183
Solyc09g031610.4.1,312,330,218,227,164,205,674,426,495,720,945,635
Solyc01g088017.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g064560.1.1,0,0,0,4,0,4,2,10,4,32,4,2
Solyc01g088490.3.1,6,24,5,25,8,6,100,59,98,44,44,50
Solyc07g056450.3.1,0,0,2,2,0,6,0,2,0,0,2,6
Solyc11g072720.2.1,199,231,184,92,65,117,295,213,210,374,376,319
Solyc02g084087.1.1,0,1,0,0,0,0,0,0,0,0,1,1
Solyc01g080270.3.1,822,966,780,643,654,911,2059,1501,1407,1904,2047,1811
Solyc11g069640.2.1,48,75,59,159,80,77,68,46,34,36,37,49
Solyc01g087340.3.1,8,4,5,3,4,5,13,23,10,24,26,8
Solyc02g077110.3.1,310,387,266,332,252,304,608,510,496,732,686,800
Solyc01g079360.4.1,550,777,887,1260,1029,1925,979,1121,815,1397,1326,936
Solyc08g045850.3.1,3550,4622,3743,2402,2275,3141,5032,4767,4024,5067,5383,5655
Solyc01g056400.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g014505.1.1,0,0,0,0,0,1,0,0,0,0,0,0
Solyc05g052090.1.1,0,0,0,0,0,2,0,0,0,0,0,0
Solyc04g054910.4.1,13109,15636,15025,15163,16477,20941,18204,25814,19039,11615,9868,12633
Solyc06g061200.1.1,1623,1394,1937,2428,1252,1884,2374,3284,1387,653,383,829
Solyc01g066490.2.1,1,2,3,0,3,11,9,3,9,4,8,9
Solyc08g061090.3.1,2200,2970,2493,2279,2489,3357,3543,4144,3276,3065,2518,3237
Solyc00g500250.1.1,16,4,5,4,2,6,19,10,6,12,23,6
Solyc09g061796.1.1,0,0,0,0,0,0,3,0,0,5,10,11
Solyc11g027887.2.1,0,0,0,0,0,0,0,0,0,0,0,4
Solyc10g079820.2.1,24965,24658,27446,32364,30999,49494,16462,19970,15417,22310,23325,23628
Solyc12g098590.3.1,1065,1987,1059,895,276,301,343,476,162,264,204,357
Solyc12g039050.3.1,0,0,0,0,0,4,0,0,0,0,0,0
Solyc01g056850.3.1,200,310,153,125,77,240,277,140,228,357,253,340
Solyc00g500303.1.1,22,2,2,13,21,22,31,21,19,19,14,25
Solyc12g056450.2.1,549,755,557,406,457,568,1237,1104,1149,915,908,1042
Solyc03g111770.3.1,571,843,583,673,566,958,1989,1743,1489,1608,1582,1673
Solyc03g053130.3.1,0,1,0,12,4,14,127,140,135,38,41,71
Solyc05g008100.1.1,665,935,825,1028,843,969,1589,1694,960,1463,1297,1265
Solyc04g082380.4.1,18,39,28,117,29,67,220,160,196,84,71,116
Solyc08g068780.3.1,560,609,769,844,1190,1471,712,1130,603,1291,1075,814
Solyc05g014860.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g063380.1.1,0,0,0,0,6,2,2,0,0,0,0,0
Solyc01g107130.4.1,1842,2187,1500,1664,964,1403,4094,2484,3154,5450,5834,4487
Solyc09g090450.1.1,0,0,0,2,0,2,2,2,2,2,0,2
Solyc02g014410.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g051950.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g066880.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g077220.3.1,5462,7186,6917,10185,8956,11014,10991,13419,8274,7273,6588,9334
Solyc11g020130.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g090860.4.1,380,450,374,378,278,356,764,634,497,588,484,650
Solyc12g094385.1.1,850,1361,1407,2644,2161,2143,1783,2138,1073,1344,1399,2606
Solyc10g008263.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g082760.1.1,0,0,0,0,0,0,4,0,0,0,2,0
Solyc08g078210.3.1,3235,4448,4340,5944,4889,5963,3963,3904,4435,3382,3812,4252
Solyc10g078180.3.1,1116,999,525,343,186,304,1012,423,607,3094,3855,2391
Solyc10g007850.3.1,763,923,798,621,451,645,1133,970,850,969,918,1118
Solyc01g091100.2.1,0,0,0,2,0,0,0,0,0,0,0,0
Solyc02g063380.1.1,95,175,103,137,248,317,33,89,38,118,121,112
Solyc04g008070.3.1,2,0,4,1,0,0,1,2,1,3,4,1
Solyc00g500301.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g073825.1.1,0,0,0,0,0,0,0,0,2,0,1,2
Solyc06g068840.3.1,470,507,336,463,283,423,530,349,461,946,1070,767
Solyc01g107470.4.1,577,753,822,1610,1517,1648,1318,1655,1291,847,994,1128
Solyc10g050460.1.1,26,33,33,119,151,169,135,163,129,86,90,147
Solyc12g044400.3.1,1549,1841,804,761,399,588,1922,825,1256,3305,4209,2580
Solyc06g034220.3.1,657,854,838,952,871,1024,1238,1262,1115,1064,997,1204
Solyc11g066720.3.1,8293,12620,7225,6941,4294,5918,13164,10165,10239,12488,11724,13064
Solyc12g042080.2.1,3988,5876,5136,8675,5463,8128,9378,9810,8391,8500,5178,8493
Solyc06g048825.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g006910.4.1,257,394,315,370,315,371,530,505,397,418,338,399
Solyc12g097010.1.1,263,369,218,181,373,288,467,302,473,303,655,279
Solyc01g100220.3.1,46,74,62,83,62,101,100,76,71,79,44,127
Solyc02g077580.1.1,2,0,0,0,0,0,0,0,0,0,0,0
Solyc07g054920.2.1,4,0,0,2,0,0,0,0,2,0,0,0
Solyc11g044680.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g105050.3.1,248252,359154,302382,273928,397006,347415,288955,362087,287336,231498,213418,278400
Solyc06g084440.3.1,639,658,512,837,435,524,960,807,867,1517,1454,1370
Solyc01g081630.4.1,0,0,0,2,0,0,8,0,6,0,2,6
Solyc03g079883.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g109640.3.1,254,333,282,482,375,419,406,497,374,292,234,303
Solyc10g084040.2.1,2867,4480,3621,6077,5970,6187,4893,5583,4672,3234,3070,3739
Solyc01g106440.3.1,438,523,448,484,352,448,752,562,593,764,713,865
Solyc03g097420.3.1,5,18,6,24,4,14,16,2,2,4,0,0
Solyc06g076770.3.1,3620,4871,4362,4286,4713,5631,4634,4274,4569,4889,5945,6030
Solyc06g066360.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g076630.3.1,25,52,26,24,27,66,12,44,18,46,38,14
Solyc05g023960.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g016070.2.1,0,4,2,8,1,0,2,5,11,1,4,2
Solyc02g065765.1.1,4324,5155,3330,3950,2293,3396,6156,4586,4477,8113,8371,9621
Solyc04g075012.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g005840.1.1,0,0,0,0,0,0,0,0,0,2,0,0
Solyc09g018130.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g077130.1.1,4504,8784,5786,6378,6527,7393,7298,6933,6988,4692,4891,5647
Solyc11g020507.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g006450.2.1,68,122,125,40,130,52,35,331,36,54,24,23
Solyc04g011760.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g016670.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g044375.1.1,0,5,0,2,0,0,4,7,1,10,4,0
Solyc05g009390.3.1,173,219,136,76,34,96,275,186,159,318,283,250
Solyc02g088100.3.1,2782,4653,2896,1976,4065,4619,2178,4127,1364,3250,2135,4423
Solyc03g031840.3.1,848,1388,1379,2840,1580,2196,5862,5620,4405,2806,2010,2860
Solyc02g030462.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g086260.1.1,86,105,123,199,70,127,336,278,241,220,151,186
Solyc11g010650.4.1,667,867,976,1260,978,1309,1564,1783,1155,1061,860,1036
Solyc02g036360.1.1,1191,1785,849,310,154,320,2045,1010,1259,2721,3179,2858
Solyc01g044365.1.1,41,38,21,72,71,90,68,72,60,56,49,60
Solyc04g082980.2.1,419,394,204,122,61,98,355,178,216,795,841,568
Solyc07g014660.3.1,0,2,0,0,0,0,0,2,0,0,0,0
Solyc05g053550.3.1,6284,10118,7121,2844,3179,3191,31293,36715,19152,19839,12989,13745
Solyc01g010600.4.1,4,2,0,0,2,36,0,0,0,0,0,3
Solyc08g082670.4.1,4735,6143,5722,6186,7007,7514,6611,7879,6899,5732,5617,5561
Solyc10g006000.4.1,24,40,20,38,20,40,29,37,45,36,94,54
Solyc11g008650.1.1,1,1,3,1,2,2,0,0,0,0,0,0
Solyc01g016970.2.1,0,0,0,2,0,0,0,0,2,0,0,1
Solyc03g019790.3.1,1505,2221,1476,1459,1400,2291,2360,2791,2235,2677,2230,3204
Solyc02g080480.3.1,276,355,326,353,300,406,975,1058,906,784,932,1160
Solyc06g036590.1.1,40,34,16,0,0,0,66,17,42,151,235,127
Solyc01g010415.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g049605.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g006960.3.1,194,226,95,172,115,140,234,147,186,587,1060,489
Solyc03g006000.3.1,380,401,387,280,190,375,845,427,660,767,718,904
Solyc07g007800.3.1,478,662,622,1420,1462,1367,778,1706,627,1536,1175,1260
Solyc06g073000.4.1,17,26,22,12,37,26,14,12,14,10,16,10
Solyc07g032788.1.1,1,0,0,0,0,0,3,3,4,2,14,6
Solyc10g075173.1.1,0,0,0,0,0,0,0,0,0,0,0,2
Solyc05g006630.4.1,152,205,134,372,196,268,296,178,315,591,949,520
Solyc03g071870.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g032585.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g042100.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g033590.1.1,137,275,185,278,328,412,565,708,375,180,130,293
Solyc11g063440.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g065280.3.1,3458,4791,3762,9570,6657,6808,7322,8000,6454,4992,5170,5590
Solyc10g079480.1.1,2439,2518,2565,3141,3844,4456,4301,5332,4063,4059,3801,4505
Solyc04g026155.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g066710.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g054120.2.1,18,14,9,13,4,18,16,10,15,51,122,45
Solyc10g055197.1.1,2,0,0,0,0,0,0,0,0,0,0,0
Solyc10g062230.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g083410.4.1,897,1215,941,1272,822,1079,2585,1810,2305,2273,2314,2207
Solyc02g089175.2.1,1033,1325,921,781,399,730,1535,1092,1122,2173,1969,1990
Solyc07g054820.4.1,30337,37977,27230,14867,17284,24777,36346,30096,30297,40089,40942,43511
Solyc09g009240.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g006780.3.1,1258,1520,1533,1799,1861,2103,2263,2267,2301,2351,1943,1948
Solyc11g013480.3.1,122,134,121,20,37,48,165,127,116,166,146,145
Solyc01g079790.4.1,7326,10973,6326,4779,4718,6784,7765,4334,6849,9259,15108,10500
Solyc02g094030.3.1,1380,1992,1741,1651,674,1149,2139,1897,1890,1825,1372,1326
Solyc12g056100.3.1,2121,2632,2954,5078,2931,4034,8824,8630,6949,6428,5076,7211
Solyc01g009100.4.1,6755,12011,7902,15656,9562,12635,10043,9420,8789,7475,6470,9143
Solyc01g098180.3.1,251,427,210,444,219,337,465,251,515,996,1458,810
Solyc07g061960.3.1,1078,1568,1228,1931,1303,2162,3842,2965,3647,2771,3231,3221
Solyc05g051390.3.1,0,0,0,0,2,0,0,4,4,2,0,0
Solyc01g065900.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g008900.4.1,9,6,2,9,10,0,5,9,9,14,8,13
Solyc05g015650.3.1,421,353,216,138,72,119,370,151,227,1032,1077,1015
Solyc06g066065.1.1,2,8,4,11,0,12,11,0,6,5,9,2
Solyc09g015380.1.1,28,31,13,1,3,0,4,76,6,13,9,17
Solyc02g071980.3.1,421,437,323,256,156,167,459,182,264,1004,1074,756
Solyc10g006170.4.1,313,391,291,653,588,776,651,591,665,663,644,603
Solyc07g042915.1.1,0,0,0,0,0,0,0,0,0,2,0,0
Solyc03g121825.1.1,5,2,2,0,0,0,4,2,1,6,3,4
Solyc11g071790.2.1,1270,2011,1631,3476,2153,2750,3021,2853,2519,2055,1633,2185
Solyc08g075560.1.1,4,8,5,9,9,12,9,1,3,19,3,12
Solyc03g114233.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g079850.3.1,1170,1222,704,310,309,455,385,282,322,1165,1103,838
Solyc07g150145.1.1,3411,3493,4640,4849,4762,5664,2824,4766,3065,2991,2252,2730
Solyc03g116480.1.1,91,130,113,201,98,236,71,80,32,90,70,52
Solyc09g065720.4.1,271,267,116,82,60,82,312,138,172,807,894,486
Solyc07g065040.3.1,262,277,166,61,89,85,327,224,261,542,532,426
Solyc09g083167.1.1,0,0,0,0,0,0,0,0,0,0,0,0
